id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
309,MALES,57,REMARRIED,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,YES,160,3,2,5,1,5,1,1,4,1,1,4,1,1,5,1,1,4,2,4,4,1,4,1,2,5,5,1,4,2,5,5,2,2,3,2,6,5,7,3,1,1,4,4,1,5,4,4,2,4,4,1,3,1,4,1,4,1,1,1,1,1,1,1,0,1,1,1,0,2,1,5,5,4,3,5,4,5,5,4,2,4,5,1,1,4,5,4,5,5,4,4,4,4,4,2,2,1,2,4,4,4,4,4,4,5,1,2,5,5,27,28,45,15,23,19,39,8,73,45+,50+,completed high school,1.1760912590556813,2.531170624647129,4.232464906908701e-4,3.0638347114817326
406,MALES,34,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,WORK,YES,210,4,4,3,3,4,2,1,4,1,1,4,3,4,4,3,3,5,1,4,5,2,3,1,5,4,3,3,3,3,4,3,4,4,4,4,6,4,6,4,3,5,3,4,2,4,4,3,3,4,4,1,4,1,4,1,3,2,3,1,0,1,1,0,0,1,0,0,0,4,4,3,2,3,5,4,4,5,5,5,4,5,3,4,4,3,5,2,3,4,4,4,4,2,1,3,2,2,2,4,4,4,3,2,2,2,2,1,2,2,20,23,38,29,24,29,36,4,58,30 - 44,33 - 40,some additional training,1.462397997898956,0.29635009444910837,3.7352818036273156e-4,3.055935623216018
134,FEMALES,41,DIVORCED,YES,SOME ADDITIONAL TRAINING,FAMILY,NO,,3,1,5,1,5,1,1,4,1,1,4,4,3,4,4,2,1,1,4,5,3,5,2,4,4,3,2,5,2,5,4,3,3,2,3,6,4,3,3,3,5,4,4,4,3,3,3,4,4,4,1,4,1,3,4,4,1,1,1,1,1,0,0,0,1,1,0,0,4,4,5,5,5,5,3,3,5,5,2,5,5,5,1,1,5,5,5,5,5,4,4,4,1,2,2,2,3,3,4,4,1,4,4,2,2,3,4,5,5,28,23,40,26,18,32,36,5,79,30 - 44,41 - 49,some additional training,1.414973347970818,2.6754781504362346,0.01378956884800875,3.0170053971642172
70,FEMALES,30,MARRIED FIRST TIME,YES,SOME SECONDARY,MONEY/FINANCES,YES,10,1,2,3,3,3,5,3,3,4,4,1,1,2,3,1,1,2,1,3,5,1,3,1,1,2,2,1,3,1,5,4,1,1,2,2,4,2,1,2,3,3,4,3,3,4,2,2,2,4,4,1,3,3,4,1,3,3,1,1,1,0,1,1,0,0,1,0,0,1,2,2,4,4,5,3,4,4,4,4,4,4,4,2,2,4,4,4,3,1,2,1,1,4,3,2,3,2,4,4,2,4,2,4,5,4,3,2,4,4,15,15,32,10,11,26,34,5,69,30 - 44,25 - 32,did not complete high school,1,6.353381316934222,0.003974795372002709,2.9775673496595205
63,FEMALES,19,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,1,3,2,3,3,2,2,4,3,2,4,3,4,3,4,2,1,1,2,1,3,2,3,3,3,3,4,2,3,3,2,2,1,5,3,5,5,5,4,3,4,3,3,3,3,3,4,4,4,3,1,3,2,2,4,3,3,3,0,1,0,1,0,0,0,0,0,0,5,5,2,2,2,2,5,2,3,3,4,3,2,2,4,5,3,3,3,3,4,3,2,3,2,1,3,3,3,3,4,3,1,2,2,1,1,1,2,2,1,16,19,22,26,23,34,27,2,37,18 - 29,18 - 24,completed high school,1.414973347970818,4.03528641566995,4.3349566293294665e-4,2.9573500723851964
372,MALES,26,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0,2,3,3,3,3,3,2,3,3,2,3,3,2,3,2,1,1,1,3,3,1,3,1,3,3,4,1,3,1,3,3,1,1,4,4,3,3,3,3,3,4,3,4,3,3,3,3,2,3,4,1,4,3,3,1,3,1,1,1,1,1,1,0,0,0,0,0,0,3,4,3,3,3,2,2,2,3,3,3,2,2,2,4,4,2,3,3,3,3,3,2,3,2,3,3,2,3,3,4,2,4,4,4,3,2,4,3,2,2,17,19,29,13,17,29,35,4,46,18 - 29,25 - 32,some additional training,1.1139433523068367,1.4942492889321506,4.424584643668585e-4,2.941535285909394
181,MALES,46,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0,4,1,5,1,5,1,1,4,1,1,4,1,1,4,1,1,1,1,4,5,1,4,1,1,5,5,1,4,1,5,4,1,1,6,6,6,7,6,2,2,1,5,4,2,4,5,2,2,4,4,1,4,2,4,1,4,1,1,1,1,1,1,1,1,1,1,0,0,4,3,5,5,5,5,3,4,4,4,1,5,3,4,2,2,5,5,5,5,5,4,4,4,4,4,1,2,2,1,4,3,4,4,4,2,3,3,5,4,4,29,28,41,10,31,17,39,8,75,45+,41 - 49,completed undergrad uni,1,2.667609217330604,0.0017508301075726078,2.9385059380267475
158,FEMALES,58,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0,4,1,4,2,5,1,2,3,1,1,4,1,1,4,2,1,3,1,2,4,2,3,1,2,2,4,1,3,2,4,3,2,1,4,6,4,6,4,3,3,4,4,3,4,3,4,4,3,3,3,1,4,1,3,2,4,2,1,0,1,1,0,1,0,1,1,0,1,3,3,3,3,3,2,4,3,4,3,2,2,4,2,3,3,3,3,5,4,5,3,4,4,4,4,2,3,3,2,4,4,3,3,4,3,3,2,4,3,3,27,26,32,15,24,31,35,6,53,45+,50+,completed undergrad uni,1.1760912590556813,3.0876596729663555,0.005575370090547254,2.8447686279442728
192,FEMALES,44,WIDOWED,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,4,1,5,1,5,1,2,3,4,1,3,1,1,3,1,1,2,1,3,3,1,2,1,1,4,3,1,3,1,4,4,1,1,7,6,6,5,5,2,2,3,4,5,3,4,4,2,1,4,4,1,3,1,4,2,4,1,2,1,1,1,0,1,0,1,1,0,1,1,2,5,5,5,4,1,4,4,4,2,3,3,2,2,1,2,5,5,5,5,3,1,4,4,4,2,1,2,2,4,4,3,4,3,5,4,5,4,4,5,29,22,31,10,29,20,37,7,73,30 - 44,41 - 49,some additional training,1,1.3795317188532403,0.002006532496439192,2.8438348404853864
227,FEMALES,30,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,NO,0,2,3,5,2,4,3,3,3,2,2,3,3,2,3,4,4,5,1,3,2,5,2,3,4,2,2,3,5,1,2,3,3,2,4,5,5,6,5,5,4,4,3,2,3,3,3,4,3,4,4,2,3,2,3,3,2,4,3,0,1,1,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,4,3,4,3,2,3,3,2,3,3,4,3,3,3,3,2,1,2,3,2,3,2,3,3,21,19,29,30,25,36,27,2,52,30 - 44,25 - 32,completed high school,1.4771212547196624,0.6597788631172176,0.0026093120517410276,2.842069301788322
312,MALES,21,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,YES,3,3,2,4,2,5,1,2,4,2,2,4,2,3,4,2,2,4,2,4,5,2,4,3,3,4,3,2,4,3,4,3,4,4,4,7,5,6,5,4,4,4,3,4,3,4,3,4,3,4,4,1,4,1,4,2,4,2,1,0,0,1,0,0,0,0,0,0,0,3,1,3,4,3,5,3,2,2,3,4,4,2,4,2,1,4,4,4,4,5,3,3,3,3,2,3,2,2,3,4,4,3,3,4,3,5,3,2,4,5,25,22,39,27,27,32,38,1,62,18 - 29,18 - 24,completed high school,1.4313637641589874,0.013150921946025476,0.0013978663967154927,2.803318848568161
36,FEMALES,22,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,YES,1,5,2,4,2,3,3,2,3,3,1,2,3,4,3,4,2,4,4,3,4,3,4,4,4,2,3,2,3,4,3,3,2,2,4,6,5,5,3,3,4,3,3,3,3,3,3,4,3,3,3,2,2,2,2,4,2,3,3,0,1,1,0,0,0,1,1,0,0,2,4,4,3,3,3,4,3,3,3,3,2,3,2,3,2,3,4,4,4,3,3,2,4,2,1,3,3,3,3,3,3,1,2,2,4,2,2,3,3,4,23,17,32,31,23,32,23,4,54,18 - 29,18 - 24,completed high school,1.4913616938342726,1.4472425678124199,1.360135502713873e-4,2.7726111573294863
126,FEMALES,35,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,YES,50,3,1,4,2,4,1,3,2,3,2,3,2,3,5,3,2,4,1,5,4,3,4,3,3,4,3,1,4,2,5,3,3,2,4,4,6,6,4,3,3,5,4,4,4,4,3,4,3,4,4,1,3,1,4,1,4,3,3,1,1,1,0,0,0,0,0,0,0,3,2,2,4,3,2,3,3,3,4,2,2,2,2,4,4,2,2,5,4,5,2,2,3,3,2,2,2,2,3,4,4,4,2,2,3,4,3,4,2,2,25,17,41,23,24,31,35,3,49,30 - 44,33 - 40,completed postgrad uni,1.3617278360175928,1.6036111877269548,6.28657691407975e-5,2.7582428029045136
326,MALES,46,SEPARATED,NO,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0,5,1,4,1,4,1,2,4,2,2,3,2,2,4,2,1,1,1,3,4,1,3,2,2,3,3,1,3,2,3,4,1,1,4,6,6,6,4,3,3,3,3,3,3,3,3,3,3,4,4,1,4,1,4,1,4,3,3,1,1,1,1,0,1,0,1,0,0,2,2,5,4,3,3,2,4,3,3,1,4,3,2,3,1,5,5,5,5,5,3,3,3,3,3,3,3,3,3,4,4,4,2,2,4,4,4,5,3,5,28,22,31,14,26,30,36,6,69,45+,41 - 49,some additional training,1.146128035678238,0.6152490733053351,0.0016685091728142276,2.7373423850214063
163,FEMALES,22,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,YES,5,5,1,4,1,5,1,4,4,1,1,4,1,1,5,2,1,4,1,5,4,1,4,2,2,4,3,1,5,1,5,4,1,1,6,6,6,5,6,2,3,2,4,4,1,4,5,2,1,4,4,1,4,1,4,1,4,2,1,1,1,1,0,0,0,0,1,0,1,3,2,4,4,4,2,1,5,5,4,2,4,3,2,1,1,2,4,5,5,5,1,4,4,4,4,2,2,2,1,4,4,4,3,4,3,4,5,4,5,5,29,25,43,13,29,18,39,5,69,18 - 29,18 - 24,completed undergrad uni,1.1139433523068367,0.7678410475141244,0.0020949591237022034,2.730114924826377
452,FEMALES,27,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,3,2,4,2,3,2,1,3,1,1,4,1,1,5,2,1,3,1,5,4,1,3,1,2,5,5,1,4,1,5,5,2,1,5,6,6,6,6,3,2,3,4,3,3,4,4,2,2,4,4,1,3,1,3,3,3,1,1,1,1,1,1,1,0,0,1,1,1,2,3,3,4,4,3,4,1,4,3,1,4,4,3,2,3,3,3,4,4,4,4,4,4,4,4,2,3,2,2,4,4,2,4,4,4,3,2,5,4,3,22,27,44,13,29,24,35,8,60,18 - 29,25 - 32,completed undergrad uni,1.1139433523068367,2.4891132703591685,2.9013923904844525e-5,2.7295373107426144
81,FEMALES,20,SINGLE,NO,COMPLETED HIGHSCHOOL,HEALTH/ILLNESS,YES,125,2,4,3,2,3,2,2,4,2,2,3,1,4,2,2,4,2,1,5,3,2,4,4,5,2,4,2,1,1,2,3,4,3,3,5,2,3,3,2,4,5,3,3,2,4,3,3,1,2,4,2,4,3,2,3,1,4,4,1,1,1,1,0,0,0,0,0,0,2,4,2,2,4,3,4,2,4,4,4,4,5,2,4,4,2,5,2,4,4,3,3,3,4,1,3,3,2,3,3,2,2,1,1,4,2,2,2,2,2,18,21,28,28,16,28,22,4,53,18 - 29,18 - 24,completed high school,1.4471580313422192,0.4312732261542101,1.820828243877438e-5,2.7063218082610003
455,FEMALES,42,SEPARATED,NO,POSTGRADUATE COMPLETED,MONEY/FINANCES,YES,7,5,2,2,2,5,3,3,4,2,4,4,4,4,4,1,1,4,1,5,5,1,4,3,1,3,3,2,2,1,3,5,1,1,1,4,1,7,1,3,3,3,4,3,3,4,3,3,3,4,4,1,4,4,4,4,3,3,4,1,1,1,1,0,0,0,0,0,1,2,3,3,3,3,2,5,1,2,3,1,1,3,1,3,2,3,5,4,4,3,2,3,1,1,1,2,3,2,3,4,1,1,2,1,4,3,1,5,3,4,23,16,38,13,14,28,28,5,50,30 - 44,41 - 49,completed postgrad uni,1.1139433523068367,2.131616303244376,0.0024004478117980858,2.7025798771992293
78,FEMALES,25,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,WORK,YES,3,3,2,4,2,4,1,2,4,1,1,4,2,3,5,1,1,3,1,4,4,1,4,1,1,4,4,1,4,1,4,4,1,1,6,6,6,6,5,2,3,3,4,4,3,4,4,3,2,4,4,1,4,1,4,1,4,2,2,1,1,1,0,0,0,1,0,0,0,1,2,4,3,4,2,2,2,3,3,4,2,4,3,3,3,3,4,4,4,5,3,4,4,3,2,2,2,2,2,4,4,4,3,3,5,4,4,2,3,3,24,24,40,10,29,24,38,4,58,18 - 29,25 - 32,some additional training,1,0.6774982281991939,2.3231251218268958e-4,2.6843563206087464
332,FEMALES,31,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,CHILDREN,NO,0,3,1,4,1,5,2,1,4,1,1,4,2,1,4,2,3,5,1,4,3,2,5,1,2,4,4,2,5,1,4,4,2,1,6,6,7,6,7,1,1,3,5,4,3,4,3,1,2,4,4,1,4,1,3,2,4,1,2,1,1,0,0,0,0,0,1,0,0,1,4,4,2,4,4,1,3,3,3,2,4,4,3,2,2,3,5,5,5,4,4,4,4,3,4,1,2,2,3,4,4,3,4,3,5,2,5,4,4,4,26,27,42,17,32,19,37,3,66,30 - 44,25 - 32,completed undergrad uni,1.2304489213782739,1.8179043579737917,0.0015101493189731104,2.6843067207628843
506,FEMALES,60,DIVORCED,NO,SOME ADDITIONAL TRAINING,WORK,YES,150,3,2,3,4,4,2,3,3,1,3,4,2,4,4,2,1,2,1,3,3,2,3,1,1,1,4,1,3,1,3,3,1,1,3,1,2,3,2,2,2,2,4,3,1,3,4,2,2,3,4,1,4,2,3,4,2,2,1,1,1,0,0,1,0,1,1,0,0,2,2,5,4,3,4,3,4,5,5,1,3,4,3,2,1,4,3,4,2,4,2,4,2,3,1,2,3,3,2,4,3,1,3,4,4,4,3,5,4,5,20,19,29,12,11,21,31,5,72,45+,50+,some additional training,1.0791812460476249,2.844524656830465,0.0050085576221300205,2.6774591984446356
39,FEMALES,24,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,4,2,4,2,4,4,2,3,2,2,2,3,3,3,3,1,3,1,4,4,2,3,1,1,3,3,1,3,1,3,3,1,1,4,4,3,3,4,3,3,2,3,3,3,3,2,3,2,4,3,3,3,3,3,2,3,2,2,1,1,1,0,0,0,0,1,0,1,3,3,4,3,2,2,3,4,4,4,2,1,2,1,3,3,1,1,4,4,2,3,3,3,2,2,3,3,3,4,2,2,3,3,3,3,3,3,4,3,3,22,18,32,13,18,29,29,5,48,18 - 29,18 - 24,completed high school,1.1139433523068367,1.3288783754971685,5.324046489154359e-4,2.672671964477541
156,FEMALES,36,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,0,2,2,3,2,5,2,3,3,2,2,3,3,2,3,4,2,2,2,3,4,4,3,4,4,3,3,2,3,3,3,3,3,3,4,4,5,5,5,3,3,4,3,3,4,3,3,4,3,3,3,1,3,1,3,3,3,2,1,0,1,1,0,0,0,1,0,1,0,4,4,3,2,3,2,5,1,2,2,4,2,3,2,5,5,2,2,4,4,4,2,3,3,2,3,3,3,3,3,4,4,2,3,4,2,2,1,2,1,1,22,19,30,31,23,33,32,4,35,30 - 44,33 - 40,some additional training,1.4913616938342726,4.81007461225123,6.047990213335832e-7,2.667739019224305
206,MALES,36,SINGLE,NO,POSTGRADUATE COMPLETED,LIFE IN GENERAL,NO,,4,3,3,2,5,1,2,4,1,1,4,1,2,3,2,1,3,1,3,2,2,3,3,2,2,2,2,2,1,3,2,1,2,4,4,4,4,4,3,2,2,4,4,2,3,3,3,2,4,4,1,4,1,4,1,4,1,1,1,1,0,1,1,0,1,1,1,0,2,1,5,5,3,3,2,3,5,5,2,4,3,3,3,3,3,3,3,4,5,3,4,4,4,3,2,2,3,3,4,4,4,4,4,4,5,4,4,3,3,24,26,25,17,20,24,40,7,68,30 - 44,33 - 40,completed postgrad uni,1.2304489213782739,1.1437295877202769,1.3711590451839016e-4,2.665896417226186
428,FEMALES,24,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,YES,25,1,2,3,4,4,3,2,3,2,2,3,1,2,4,3,2,2,1,3,2,2,3,2,2,3,3,2,3,1,2,3,4,4,4,4,5,5,5,3,3,3,4,4,2,4,4,3,2,4,4,1,3,1,4,1,4,2,1,1,1,0,0,0,0,0,1,0,1,3,3,4,4,4,4,4,2,4,4,3,3,4,2,3,3,3,3,4,2,3,3,3,3,4,3,2,2,2,2,4,4,4,3,4,3,3,2,3,3,3,17,22,28,23,23,24,38,4,58,18 - 29,18 - 24,completed high school,1.3617278360175928,0.08932139451186272,4.3371474961584e-4,2.661757515928009
466,MALES,47,REMARRIED,YES,POSTGRADUATE COMPLETED,WORK,NO,0,4,2,4,2,4,3,1,4,1,1,4,1,1,4,1,1,2,1,3,4,1,3,1,3,3,3,1,3,1,3,4,1,1,5,5,5,6,3,1,2,2,5,4,2,4,4,3,2,4,4,1,4,1,3,3,3,3,1,0,1,1,0,1,1,0,0,0,0,1,2,4,4,4,4,2,4,4,4,2,4,4,4,2,2,4,4,4,4,3,4,4,4,4,4,1,2,2,2,4,4,2,2,4,5,4,4,4,4,4,23,28,32,12,24,19,34,4,73,45+,41 - 49,completed postgrad uni,1.0791812460476249,2.531170624647129,4.232464906908701e-4,2.6125880229889082
435,FEMALES,34,SINGLE,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,,3,2,4,3,3,3,2,4,2,2,3,2,1,4,3,1,3,1,4,4,1,3,1,3,2,4,1,5,1,4,4,1,1,3,3,4,4,4,3,3,4,3,3,3,4,3,3,2,4,4,1,3,1,3,3,3,1,1,1,1,1,0,1,0,1,1,0,0,2,1,3,3,3,2,4,2,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,2,3,4,4,2,4,4,4,5,2,3,3,3,20,23,37,14,18,29,35,6,55,30 - 44,33 - 40,some additional training,1.146128035678238,0.6441181181543991,3.010519653730643e-4,2.6028400127552276
259,MALES,54,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,3,3,4,3,4,3,2,3,2,2,3,2,2,4,2,1,3,1,3,3,1,1,1,1,2,3,1,3,1,3,3,2,1,3,3,4,4,4,3,2,3,3,3,2,3,4,3,2,4,4,1,3,2,4,2,4,1,1,1,1,1,0,1,0,1,1,1,,4,2,4,4,4,2,2,2,4,4,3,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,4,4,2,4,4,3,4,4,20,21,28,12,18,26,37,,60,45+,50+,some additional training,1.0791812460476249,0.04017613988976011,7.741644828513181e-5,2.5962519937003727
405,MALES,20,SINGLE,YES,COMPLETED HIGHSCHOOL,WORK,NO,,3,2,4,2,4,2,2,4,1,1,3,1,2,5,1,1,3,1,5,4,1,5,1,2,4,4,1,2,1,4,4,1,1,3,4,3,3,6,3,2,2,4,3,3,4,3,3,2,4,4,2,4,2,3,1,3,1,1,0,1,1,1,1,1,1,1,0,0,2,3,4,4,3,4,2,4,4,3,2,4,4,3,2,2,3,4,4,4,4,3,4,4,4,3,2,3,2,3,3,3,4,4,4,4,3,4,4,4,4,23,25,40,11,19,25,36,7,67,18 - 29,18 - 24,completed high school,1.0413926851582251,0.6804619548541307,1.4528342487529628e-4,2.592216485115052
266,MALES,55,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,LIFE IN GENERAL,NO,0,4,3,4,3,5,2,2,4,3,4,4,1,1,5,1,1,4,1,4,5,1,4,1,1,4,5,1,2,1,4,4,1,1,5,5,5,5,4,3,2,1,4,4,1,4,5,3,1,2,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,5,5,5,5,1,3,3,3,1,5,4,5,1,1,5,5,3,3,4,3,2,1,4,4,2,2,2,1,4,4,4,4,4,5,5,5,5,5,5,23,22,41,10,24,18,38,7,83,45+,50+,completed postgrad uni,1,4.627322838813049,0.005373734090473819,2.574191651339016
454,MALES,30,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0,3,3,4,2,4,2,2,4,2,2,2,3,3,3,3,1,3,1,3,5,4,4,3,4,3,3,2,3,1,3,2,3,1,3,2,2,6,4,4,3,4,3,3,3,3,3,5,4,4,4,1,4,4,2,3,2,3,2,1,1,1,1,0,1,0,0,0,0,3,4,3,2,5,4,5,1,2,2,2,3,4,3,4,4,2,2,3,4,4,3,3,3,2,2,3,3,3,3,4,1,2,2,3,3,2,1,4,2,2,22,19,32,23,17,35,28,5,47,30 - 44,25 - 32,some additional training,1.3617278360175928,1.3074178665550173,0.0017267157261815931,2.568565460183603
354,FEMALES,41,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,,NO,0,5,3,3,3,3,2,4,4,2,1,4,3,2,2,4,2,1,1,3,3,4,3,3,3,2,3,2,2,1,2,3,4,4,2,3,1,2,2,4,3,5,3,3,3,2,3,4,2,4,4,3,3,1,3,1,1,3,2,0,1,1,0,0,0,1,0,0,0,2,5,1,1,3,2,4,2,2,1,5,3,3,2,3,3,3,3,3,3,4,1,3,4,2,3,3,3,4,3,2,4,4,2,3,4,1,2,1,3,3,21,21,24,28,10,34,30,3,40,30 - 44,41 - 49,completed undergrad uni,1.4471580313422192,3.6407533262411294,0.0020541067670298797,2.562901187246416
193,FEMALES,23,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,4,1,5,1,5,1,1,4,1,1,3,1,1,4,1,1,2,2,4,3,1,4,1,2,5,4,1,4,3,5,5,2,1,6,7,6,6,7,2,1,2,5,5,4,4,5,3,1,4,4,1,4,1,4,3,4,1,1,0,1,1,0,0,0,0,0,0,1,4,3,5,4,5,5,3,3,5,4,1,4,3,4,1,1,5,4,5,5,5,4,4,4,4,4,1,1,2,1,4,4,2,4,4,2,3,3,5,5,5,29,27,40,15,32,18,38,3,74,18 - 29,18 - 24,completed high school,1.1760912590556813,1.992626746331992,0.0012573426070839984,2.5404403683858163
376,MALES,22,SINGLE,NO,SOME ADDITIONAL TRAINING,FAMILY,NO,0,3,2,4,2,4,5,2,4,1,1,4,2,2,4,2,1,5,2,4,4,2,4,4,3,4,4,2,5,3,5,4,3,1,2,3,3,1,7,2,3,3,5,4,3,3,3,3,3,4,4,1,4,1,3,1,3,3,2,1,1,1,1,1,1,0,0,0,0,1,3,5,3,5,5,3,4,5,5,1,5,5,5,1,3,4,5,4,4,1,3,4,4,3,3,1,2,3,3,4,4,4,2,3,5,3,3,5,5,3,20,25,43,23,16,26,35,6,80,18 - 29,18 - 24,some additional training,1.3617278360175928,2.6141623740789215,0.0034779173587004223,2.537435952044452
700,FEMALES,44,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0,4,4,4,3,3,3,4,4,2,2,4,2,2,5,3,2,4,1,5,5,2,5,3,3,3,5,2,3,2,4,5,2,1,5,5,5,5,4,3,4,3,5,4,2,4,4,3,4,4,4,1,1,3,3,3,2,2,2,1,1,1,0,0,0,1,1,1,0,1,1,5,4,4,5,3,3,4,4,2,4,4,3,2,2,4,4,2,3,3,1,3,3,3,3,1,2,2,2,4,2,2,3,3,5,5,3,4,4,4,19,21,44,21,24,26,28,6,73,30 - 44,41 - 49,completed undergrad uni,1.3222192947339193,1.797009919565865,1.1349220492257526e-4,2.526866352961661
519,FEMALES,21,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,4,2,4,2,4,3,2,4,2,4,3,1,1,4,1,1,5,1,5,4,3,4,3,3,5,4,1,5,2,4,2,3,3,5,5,6,6,5,2,2,4,5,4,2,4,4,3,2,4,4,1,4,2,3,1,3,3,2,0,1,0,0,0,0,0,0,0,1,3,4,4,4,4,3,4,3,3,3,4,4,2,3,2,2,3,4,4,4,3,3,3,1,4,4,1,2,2,2,4,3,4,2,3,3,2,2,2,4,4,23,22,42,21,27,22,34,2,57,18 - 29,18 - 24,completed undergrad uni,1.3222192947339193,0.15611703072796648,0.001355268463180566,2.503540148032964
131,FEMALES,23,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,,2,3,5,3,3,3,2,4,3,2,4,2,3,3,4,1,3,1,5,5,3,5,2,4,2,2,1,5,1,4,5,1,1,4,6,6,6,5,3,4,3,4,3,3,3,3,4,3,4,4,1,4,1,3,4,3,4,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,3,4,1,1,5,5,5,5,4,4,4,1,5,4,3,3,3,3,2,3,3,2,2,3,3,3,4,4,1,1,4,5,5,5,1,2,5,19,21,39,19,27,31,32,2,66,18 - 29,18 - 24,some additional training,1.2787536009528289,0.4498971479132566,0.0014049578630014729,2.503078418842693
201,MALES,66,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,HEALTH/ILLNESS,NO,,1,1,5,1,4,2,1,4,1,1,4,1,2,4,1,1,4,1,5,5,1,5,1,1,3,4,1,3,1,4,5,1,1,7,7,7,7,7,3,1,3,4,4,2,5,5,2,2,4,4,1,4,1,4,1,4,1,1,0,1,1,0,0,0,1,0,0,0,1,2,5,5,4,4,1,5,5,5,1,4,5,4,1,1,4,4,5,5,4,4,4,4,4,3,2,2,1,1,4,4,4,4,4,5,4,5,5,5,5,24,27,42,10,35,19,40,3,83,45+,50+,some additional training,1,3.6504317863190874,5.6903573696736e-5,2.5029028546055097
534,MALES,39,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0,1,1,4,2,3,3,1,1,2,1,4,2,2,5,2,1,4,1,4,5,1,4,3,3,5,5,1,4,1,4,5,1,2,5,6,5,6,2,3,2,3,4,3,1,4,4,3,2,4,4,1,4,4,4,1,3,1,1,1,1,1,0,0,0,1,0,0,0,1,1,2,4,4,5,3,3,4,5,2,4,4,5,1,1,5,5,5,4,3,4,3,4,3,3,2,3,2,2,4,1,4,4,4,5,5,3,4,5,5,20,22,45,16,24,23,36,4,77,30 - 44,33 - 40,some additional training,1.2041199826559248,2.44943368007887,7.518726340043998e-5,2.4625100950924588
